1000003108A,A104,C211,I215,F102
1000003109B,J004,A110,A211,E303
1000003110C,J004,E207,A209,C211
1000003111A,A104,I206,I122,F101
1000003112B,J103,J001,A211,J107
1000003113C,A202,C211,I130,I115
1000003114A,A206,E302,I130,G102
1000003115B,A105,I332,I212,G210
1000003116C,J004,J102,A105,C211
1000003117A,I122,C317,A106,I115
1000003118B,A207,E207,I250,E303
1000003119C,A110,G213,I249,I326
1000003120A,A110,C213,I138,I313
1000003121B,I124,C213,A205,J107
1000003122C,I128,G210,A104,I326
1000003123A,J001,E302,A209,C315
1000003124B,I124,E302,A208,G102
1000003125C,A209,I215,I214,A210
1000003126A,A205,E303,I238,J107
1000003127B,I214,E302,A202,G210
1000003128C,A206,J101,I215,G103
1000003129A,A106,C317,I212,C211
1000003130B,A204,F202,I215,F102
1000003131C,A209,G213,I212,A208
1000003132A,I212,E207,A204,C315
1000003133B,A209,I206,J001,E303
1000003134C,I238,E303,A205,E010
1000003135A,I238,J102,A208,A208
1000003136B,A106,J001,I214,F203
1000003137C,A106,G210,I250,I326
1000003138A,A209,I106,I249,A208
1000003139B,J103,A110,A205,E302
1000003140C,A208,E303,I215,A210
1000003141A,A205,G213,I130,E010
1000003142B,A204,E304,I244,E010
1000003143C,A109,G108,I138,D104
1000003144A,A208,G213,I138,G103
1000003145B,A208,C212,I130,E303
1000003146C,A104,I215,I244,E205
1000003147A,J004,I206,A204,I313
1000003148B,J004,X999,A202,E303
1000003149C,A205,G214,I212,D104
1000003150A,I242,F101,A106,I115
1000003151B,I242,G210,A106,F203
1000003152C,A105,I329,I238,I326
1000003153A,A105,G214,I215,F101
1000003154B,I128,F202,A104,E204
1000003155C,A207,C211,I122,A210
1000003156A,I214,E303,A206,I313
1000003157B,J103,F101,A205,E204
1000003158C,A106,J001,I122,E204
1000003159A,I128,C212,A205,J107
1000003160B,A105,C211,J103,I115
1000003161C,I212,E207,A204,G102
1000003162A,I242,F101,A205,C315
1000003163B,A209,I106,I250,G210
1000003164C,I242,E303,A208,I115
1000003165A,A209,G213,I138,A208
1000003166B,J001,I329,A105,T201
1000003167C,I214,C213,A205,G102
1000003168A,A206,C211,J001,A208
1000003169B,J103,G210,A105,F102
1000003170C,I242,C317,A209,E205
1000003171A,I212,F202,A104,G210
1000003172B,A207,I215,I238,C211
1000003173C,A110,C213,I244,I215
1000003174A,J001,I113,A204,E303
1000003175B,A209,I215,I238,I326
1000003176C,A204,A110,I138,E010
1000003177A,I115,G108,A109,G107
1000003178B,I242,J001,A102,I313
1000003179C,I124,I215,A206,F101
1000003180A,I115,G108,A109,G107
1000003181B,A105,G213,I212,T201
1000003182C,A202,I113,I138,A210
1000003183A,D104,I332,A102,F203
1000003184B,A106,F101,I250,E204
1000003185C,A205,E302,I238,A208
1000003186A,J103,E304,A211,I313
1000003187B,A105,J101,I249,P102
1000003188C,J001,D104,A209,D104
1000003189A,A110,C317,J001,G103
1000003190B,A209,G213,I212,C211
1000003191C,I124,C317,A208,T201
1000003192A,A208,C212,I244,E205
1000003193B,J107,C211,A102,F101
1000003194C,J107,I215,A105,G210
1000003195A,A208,I332,I130,G212
1000003196B,A106,F202,J103,P112
1000003197C,A208,I332,I214,E010
1000003198A,I214,C212,A206,G102
1000003199B,I122,I113,A205,E010
1000003200C,A110,F101,J001,E010
1000003201A,A204,C212,I122,J107
1000003202B,J103,E302,A204,A210
1000003203C,I242,A110,A204,E302
1000003204A,A110,I206,I238,E302
1000003205B,A207,G214,I250,G210
1000003206C,A204,E304,J001,E204
1000003207A,A104,G210,I122,I313
1000003208B,A206,J101,I250,E010
1000003209C,I238,P102,A205,A210
1000003210A,J107,E207,A106,I115
1000003211B,I212,P201,A106,F101
1000003212C,I238,C213,A206,E303
1000003213A,A207,G213,I138,E303
1000003214B,A209,A110,I244,E302
1000003215C,J103,I332,A106,F101
1000003216A,A202,C211,I238,E303
1000003217B,I214,C317,A202,G207
1000003218C,A104,E207,J103,G207
1000003219A,A109,J001,I215,T201
1000003220B,A202,E304,J001,G212
1000003221C,A106,P201,I238,D104
1000003222A,J103,I332,A206,A208
1000003223B,I115,D104,A109,G207
1000003224C,A105,J005,J001,F102
1000003225A,A105,J101,J103,C315
1000003226B,I122,J001,A208,E010
1000003227C,I124,J102,A211,I115
1000003228A,A110,I113,I249,A210
1000003229B,A202,I332,I212,E205
1000003230C,I242,C213,A209,E205
1000003231A,I115,I329,A109,J005
1000003232B,I122,I329,A105,J107
1000003233C,A206,E303,I250,P112
1000003234A,I122,C212,A208,P112
1000003235B,I122,I206,A206,J107
1000003236C,J103,F202,A104,F102
1000003237A,J107,C211,A205,G102
1000003238B,A202,E304,I250,C211
1000003239C,I122,E304,A208,I215
1000003240A,I124,C212,A211,G212
1000003241B,A208,A110,I122,G212
1000003242C,I238,A110,A205,I115
1000003243A,I124,I329,A109,J005
1000003244B,X999,X999,X999,X999
1000003245C,I212,G213,A206,E302
1000003246A,I212,J001,A104,E205
1000003247B,A109,I329,I122,I326
1000003248C,A206,C212,I215,G102
1000003249A,A208,E302,J103,A210
1000003250B,A202,A110,I138,E302
1000003251C,J004,C213,A208,I215
1000003252A,I124,C211,A202,E302
1000003253B,A204,J102,I215,E204
1000003254C,I242,C211,A102,I115
1000003255A,J004,C212,A204,G210
1000003256B,I214,E303,A211,G102
1000003257C,A205,C213,I122,G102
1000003258A,A104,C211,I122,I326
1000003259B,A106,I332,I238,C315
1000003260C,A110,P201,I212,C315
1000003261A,J103,E302,A211,G102
1000003262B,I128,P102,A105,P112
1000003263C,I212,I332,A102,T201
1000003264A,J103,P201,A105,C315
1000003265B,I115,D104,A109,F203
1000003266C,A109,C211,I212,F203
1000003267A,A104,E303,I212,F101
1000003268B,I212,F202,A102,G210
1000003269C,I212,G213,A209,I115
1000003270A,J004,J102,A206,C211
1000003271B,I115,F202,A109,G207
1000003272C,A206,C317,I250,A210
1000003273A,A206,I215,J103,P112
1000003274B,A109,G210,I138,F101
1000003275C,A109,F101,I212,G207
1000003276A,A106,I329,I215,T201
1000003277B,J001,J101,A104,J107
1000003278C,I128,G213,A211,I215
1000003279A,J103,E302,A202,I215
1000003280B,I122,G214,A204,T201
1000003281C,A205,I329,J001,E010
1000003282A,I115,F202,A109,G107
1000003283B,A207,E302,I122,I326
1000003284C,I214,C211,A206,G207
1000003285A,I242,F101,A104,G107
1000003286B,J004,C213,A211,E303
1000003287C,A206,G214,I130,C315
1000003288A,A208,P201,I138,C315
1000003289B,A105,J002,I214,E204
1000003290C,A208,I113,I122,A210
1000003291A,I242,J102,A106,F203
1000003292B,X999,X999,X999,X999
1000003293C,A106,P102,I238,I326
1000003294A,A207,F101,I130,E205
1000003295B,I242,P201,A204,F101
1000003296C,J103,I329,A104,C315
1000003297A,I214,E304,A205,G212
1000003298B,A207,I332,I249,C211
1000003299C,I124,E207,A104,P112
1000003300A,J107,C212,A208,A210
1000003301B,I122,J105,A208,E205
1000003302C,I242,G108,A204,E010
1000003303A,A205,I113,X999,C211
1000003304B,A106,P201,I122,I215
1000003305C,I115,G108,A109,F203
1000003306A,A205,E304,I244,C211
1000003307B,I115,G108,A109,G107
1000003308C,J103,F202,A106,E204
1000003309A,I128,F101,A206,A208
1000003310B,J107,A110,A209,C211
1000003311C,I242,I329,A208,G103
1000003312A,A205,I332,I130,E205
1000003313B,A109,P201,I212,F101
1000003314C,I124,C212,A206,G102
1000003315A,I212,G213,A208,E010
1000003316B,I212,P201,A102,F101
1000003317C,J107,C317,A106,G102
1000003318A,I128,P201,A106,E205
1000003319B,J004,G210,A102,G102
1000003320C,A204,J101,J001,G207
1000003321A,I214,I106,A206,I115
1000003322B,J107,J102,A202,E302
1000003323C,J001,E302,A202,E010
1000003324A,I242,J101,A208,I215
1000003325B,A202,I113,I138,A208
1000003326C,A104,P102,I138,I313
1000003327A,A104,P201,I138,F101
1000003328B,J001,C213,A209,E303
1000003329C,A202,E207,I122,C211
1000003330A,I115,G108,A105,G107
1000003331B,A204,I113,I212,E303
1000003332C,A110,E304,I122,A210
1000003333A,I124,I329,A211,T201
1000003334B,I115,G108,A109,G103
1000003335C,A105,G210,I215,G103
1000003336A,J001,E304,A211,J107
1000003337B,A110,A110,I212,P112
1000003338C,A202,J105,I215,I313
1000003339A,A109,I332,I212,D104
1000003340B,I124,J001,A105,I115
1000003341C,J107,A110,A208,G102
1000003342A,A202,E304,I138,P102
1000003343B,A106,J105,I250,I326
1000003344C,I238,I206,A206,A210
1000003345A,I122,I106,A104,J107
1000003346B,I115,G108,A109,I326
1000003347C,A207,A110,J001,G210
1000003348A,I122,J105,A104,I313
1000003349B,A104,F101,I212,G207
1000003350C,A206,J105,I249,G207
1000003351A,A205,I206,I214,C315
1000003352B,I128,E303,A206,G102
1000003353C,A207,E304,I212,G103
1000003354A,A208,P201,I215,E205
1000003355B,J107,P201,A105,C315
1000003356C,X999,X999,X999,X999
1000003357A,I242,C212,A208,I215
1000003358B,J103,J005,A106,G103
1000003359C,I242,C213,A205,I326
1000003360A,A104,G214,I250,G207
1000003361B,I214,J101,A102,T201
1000003362C,I124,E302,A205,I215
1000003363A,J004,D104,A104,G207
1000003364B,I122,E303,A105,I313
1000003365C,A206,E304,I250,G102
1000003366A,I212,I332,D104,D104
1000003367B,I214,J001,A211,G212
1000003368C,I122,I113,A211,P112
1000003369A,A104,I332,I130,G210
1000003370B,I238,E304,A209,J107
1000003371C,I214,J001,A104,F101
1000003372A,A205,P102,I214,E010
1000003373B,A205,A110,I214,E010
1000003374C,I242,C212,A208,E205
1000003375A,J103,J005,A208,C211
1000003376B,A110,D104,I250,A210
1000003377C,A209,I206,I130,E303
1000003378A,A110,J102,I249,E302
1000003379B,J107,I215,A106,P112
1000003380C,I214,E304,A206,F102
1000003381A,A106,P102,J001,E303
1000003382B,I122,I215,A202,G102
1000003383C,A109,J101,I122,I313
1000003384A,J103,I215,A102,C315
1000003385B,A105,G210,I122,T201
1000003386C,I128,F101,A106,P102
1000003387A,I214,E207,A106,F203
1000003388B,A204,J105,I244,P112
1000003389C,A105,G214,I138,I115
1000003390A,I238,E304,A209,I313
1000003391B,J103,C213,A208,E204
1000003392C,J107,I113,A206,E302
1000003393A,J103,I206,A208,I326
1000003394B,I128,C213,A208,A208
1000003395C,J103,J005,A211,C211
1000003396A,A209,A110,I130,G103
1000003397B,J103,J001,A102,J005
1000003398C,I122,J105,A205,I215
1000003399A,A204,I206,I215,G102
1000003400B,I214,C212,A206,G103
1000003401C,I128,C213,A211,T201
1000003402A,A208,J101,I138,E303
1000003403B,A106,J101,I238,G212
1000003404C,I128,F101,A211,G107
1000003405A,I238,E304,A209,C211
1000003406B,A205,J005,J001,A208
1000003407C,A208,C213,J103,G102
1000003408A,A110,C213,I244,P112
1000003409B,J004,J101,A208,A208
1000003410C,A205,A110,J103,G207
1000003411A,J107,J101,A106,I313
1000003412B,I128,F101,A211,G107
